county,precinct,number_active_voters_2024,votesBiden_2020,votesJorgensen_2020,votesTrump_2020,average_voter_age,average_voter_income,average_voter_turnout_2022,average_voter_turnout_2020,average_voter_female,average_voter_reg_democrat,average_voter_reg_republican,average_voter_hispanic,average_voter_afam,deb_fischer,dan_osborn,senate_totals,harris_walz,trump_vance,chaseoliver,cornelwest,jillstein,potus_totals
"PLATTE","2A",491,9,112,237,48.9817,68945.373,.42362526,.63136458,.4928717,.2179226,.5295315,.1221996,0,231,150,381,96,282,1,4,3,386
"PLATTE","2C",706,7,139,410,49.6912,64616.771,.45184135,.65439093,.5226629,.203966,.5382437,.1487252,0,329,207,536,139,400,0,2,2,543
"PLATTE","2D",642,8,137,386,52.103,61271.189,.49532712,.69003117,.5140187,.2196262,.5482866,.1510903,0,294,196,490,125,371,5,0,1,502
"PLATTE","3B",857,9,151,381,53.5239,87920.838,.60210037,.76196033,.5239207,.1738623,.6616102,.0816803,.0011669,479,213,692,161,529,0,0,1,691
"PLATTE","3C",989,16,218,709,58.548,100908.94,.65419614,.82204247,.528817,.1648129,.7138524,.0313448,.0020222,591,250,841,196,641,3,0,0,840
"PLATTE","3D",1124,14,198,697,55.5276,98601.739,.62455517,.78558719,.5329182,.1681495,.6992882,.0604982,0,703,278,981,206,769,2,1,6,984
"PLATTE","4A",749,15,154,326,49.1242,65474.54,.42723632,.65420562,.5166889,.259012,.4873164,.200267,0,305,247,552,173,372,4,2,1,552
"PLATTE","4B",615,13,146,417,52.1854,85029.587,.57235771,.72682929,.4926829,.1853659,.6097561,.1300813,0,315,182,497,138,367,3,0,0,508
"PLATTE","4D",538,14,120,323,49.6041,78410.176,.42565057,.60780668,.4925651,.2881041,.4981413,.2472119,.0055762,231,157,388,137,252,3,3,0,395
"PLATTE","BISMARK",342,2,44,254,49.9035,97153.206,.64327484,.79532164,.4707602,.1081871,.7397661,.005848,0,243,61,304,42,262,1,0,0,305
"PLATTE","BUTLER/LOUP",492,5,63,322,51.628,84884.993,.56300813,.7276423,.4979675,.1707317,.6565041,.0365854,0,289,108,397,56,330,3,2,2,393
"PLATTE","COLUMBUS TWP A",666,5,97,450,52.3048,89632.549,.52102101,.7057057,.484985,.1681682,.6561562,.1321321,0,394,135,529,71,445,3,1,0,520
"PLATTE","COLUMBUS TWP B",1071,11,149,714,53.0271,124132.37,.65826333,.78898227,.4901961,.1157796,.7665733,.0392157,0,753,204,957,167,779,8,0,1,955
"PLATTE","CRESTON",240,0,13,203,51.7417,75807.102,.61666667,.79583335,.5041667,.0958333,.7916667,0,0,181,33,214,14,203,0,0,0,217
"PLATTE","HUMPHREY",973,5,26,222,52.4002,102379.35,.62178826,.7780062,.4789311,.1109969,.7800617,.0030832,0,718,146,864,83,781,2,1,1,868
"PLATTE","LOST CREEK/BURROWS",490,3,47,359,51.6347,86664.491,.6122449,.76530612,.4693878,.1265306,.7142857,.0102041,0,303,89,392,54,340,2,1,3,400
"PLATTE","OCONEE/MONROE",436,10,46,318,53.4289,92275.478,.65366971,.7821101,.4633028,.1238532,.7431192,.016055,0,283,88,371,47,325,3,1,1,377
"PLATTE","SHELL CREEK",682,4,77,459,50.3588,95502.473,.67008799,.80351907,.4750733,.1143695,.7404692,.0366569,0,452,148,600,106,497,4,1,1,609
"PLATTE","SHERMAN/GRAND PRAIRIE",420,5,44,336,53.4024,101532.4,.71190476,.8547619,.4690476,.0809524,.8190476,.002381,0,262,47,309,38,269,2,0,1,310
"PLATTE","ST BERNARD",442,0,25,288,53.7511,90667.106,.7036199,.80995476,.459276,.0859729,.8190045,.0022624,0,349,45,394,16,376,1,0,1,394
"PLATTE","WALKER/WOODVILLE",254,3,22,202,53.8701,81307.521,.66535431,.8425197,.484252,.1259843,.7559055,0,0,187,34,221,20,199,0,2,0,221
"POLK","EAST STROMSBURG",439,9,71,351,55.9909,92254.795,.70387244,.79498863,.5011389,.0933941,.7927107,.0182232,0,309,102,411,67,334,4,1,2,408
"POLK","NORTH OSCEOLA",611,9,98,426,56.8036,92667.574,.58101475,.792144,.4779051,.1538462,.680851,.01473,0,258,97,355,66,286,1,1,0,354
"POLK","SOUTH CANADA",678,8,87,441,51.559,89993.203,.55309737,.73746312,.5103245,.1474926,.7182891,.0530973,0,337,122,459,81,377,1,2,0,461
"POLK","SOUTH OSCEOLA",676,11,125,440,54.4556,86338.291,.63905323,.80769229,.4852071,.1642012,.6952662,.0118343,0,333,164,497,112,380,2,1,1,496
"POLK","WEST PLEASANT HOME",411,10,66,280,55.691,78788.347,.5790754,.82238442,.4841849,.1581509,.6618005,.0072993,.0072993,230,98,328,60,269,1,0,0,330
"POLK","WEST STROMSBURG",495,11,82,352,53.5354,83263.49,.57373738,.74141413,.4929293,.1212121,.7454545,.0080808,0,323,117,440,72,363,4,0,0,439
"RED WILLOW","BARTLEY",275,3,22,207,56.2473,74732.158,.63999999,.75999999,.5272727,.08,.7563636,.0109091,0,213,22,235,24,217,0,0,0,241
"RED WILLOW","BEAVER",207,2,16,166,58.0386,72458.067,.64251208,.79710144,.4637681,.1014493,.7729468,.0048309,0,165,11,176,17,159,1,1,0,178
"RED WILLOW","INDIANOLA",639,11,56,509,53.8685,72177.231,.58528954,.79812205,.4976526,.1001565,.7026604,.0219092,0,487,41,528,49,479,0,0,0,528
"RED WILLOW","NORTHWEST",605,10,48,458,52.6413,95930.456,.65454543,.79173553,.4710744,.0826446,.7933884,.0099174,0,486,43,529,47,484,2,2,0,535
"RED WILLOW","SOUTHWEST",339,7,39,246,53.7611,80240.098,.64306784,.79056048,.4572271,.0973451,.7256637,.0324484,0,235,41,276,47,229,1,0,0,277
"RED WILLOW","WARD 1 1",391,11,70,270,51.9233,61656.047,.53452682,.68286443,.5242967,.1483376,.6368287,.0460358,0,250,56,306,66,240,4,1,0,311
"RED WILLOW","WARD 1 2",538,10,96,393,56.6474,79105.761,.66171002,.77509296,.542751,.133829,.7211896,.0167286,0,415,67,482,82,402,0,1,0,485
"RED WILLOW","WARD 1 3",427,6,56,343,54.7166,96918.893,.7494145,.84777516,.5222483,.1124122,.7447307,.0140515,.0023419,333,59,392,69,322,1,0,0,392
"RED WILLOW","WARD 2 1",608,13,78,453,52.8931,72812.251,.67105263,.77960527,.5328947,.1299342,.7055921,.0230263,0,425,82,507,76,433,4,0,1,514
"RED WILLOW","WARD 2 2",569,11,86,375,54.5255,56795.159,.56414765,.73462212,.5289983,.1300527,.6625659,.0474517,0,382,82,464,85,377,4,1,2,469
"RED WILLOW","WARD 3 1",530,12,91,339,53.431,64562.16,.52641511,.65471697,.5188679,.154717,.6584905,.0264151,0,352,83,435,96,346,5,0,2,449
"RED WILLOW","WARD 3 3",448,8,74,322,55.4978,76288.679,.66071427,.75223213,.5379464,.1428571,.7008929,.0379464,0,326,67,393,72,309,8,4,0,393
"RED WILLOW","WARD 4 1",678,12,79,443,52.6593,63460.262,.51622421,.67551625,.4764012,.1238938,.6755162,.0457227,0,431,66,497,76,419,3,1,1,500
"RICHARDSON","ARAGO/BARADA",211,4,51,154,57.237,96651.07,.78672987,.86255926,.4597156,.1800948,.7251185,.014218,0,108,52,160,41,120,2,1,0,164
"RICHARDSON","EAST MUDDY",143,1,38,102,57.1399,73447.22,.72027969,.85314685,.5244755,.2517483,.6153846,.027972,0,67,40,107,30,83,0,0,0,113
"RICHARDSON","FC WARD 2",601,7,119,367,55.0682,68324.635,.59900165,.72878534,.5274543,.1813644,.608985,.0016639,0,289,198,487,119,382,1,1,1,504
"RICHARDSON","FC WARD 3",549,2,128,345,54.6752,65812.603,.59927142,.75591987,.5409836,.1948998,.5938069,.0054645,0,250,202,452,121,338,2,1,0,462
"RICHARDSON","FC WARD 4",492,7,118,223,55.1504,53996.353,.53861791,.66666669,.5162601,.2784553,.4918699,.0203252,0,178,181,359,112,251,0,2,2,367
"RICHARDSON","FCRURAL/OHIO",314,2,42,243,54.758,85043.635,.65605098,.79936308,.4936306,.1910828,.6910828,.0095541,0,176,85,261,42,226,1,1,0,270
"RICHARDSON","FRAN/HRR/SPI",225,4,36,171,58.5022,89231.73,.62666667,.81777775,.4755556,.1688889,.7155555,.0133333,0,132,64,196,44,150,3,0,1,198
"RICHARDSON","GRANT NEMAHA",226,6,43,159,57.1416,87083.415,.69026548,.80973452,.4557522,.2035398,.6637168,.0221239,0,136,64,200,42,158,2,0,0,202
"RICHARDSON","HUMBOLDT I",238,2,44,137,58.0294,54325.068,.50840336,.68487394,.5336134,.210084,.5504202,.0168067,0,97,80,177,52,127,0,1,1,181
"RICHARDSON","JEFFERSON/RULO",304,3,49,211,55.5296,86366.706,.5756579,.77302629,.4901316,.2401316,.5888158,.0032895,0,160,83,243,39,204,0,1,1,245
"RICHARDSON","LIBERTY",181,3,27,130,57.9171,76142.741,.67955804,.82872927,.4861878,.1767956,.6850829,0,0,109,45,154,25,132,0,2,0,159
"RICHARDSON","WEST MUDDY/PORTER",236,5,49,158,60.1864,77249.362,.59322035,.82203388,.5127119,.1949152,.6949152,.0254237,0,134,70,204,41,162,3,1,2,209
"ROCK","ROCK",987,13,84,744,54.9412,75430.642,.59979737,.78926039,.4944276,.0638298,.8723404,.0050659,0,669,156,825,85,745,2,1,1,834
"SALINE","C & B",543,6,156,307,53.7716,88060.383,.58563536,.79558009,.46593,.2836096,.5230203,.0405157,0,267,179,446,130,320,3,1,0,454
"SALINE","CRETE 1",975,30,347,354,52.2226,97715.901,.56,.72717947,.5251282,.3558974,.4266667,.1866667,.0010256,343,450,793,351,424,9,3,0,787
"SALINE","CRETE 2",712,15,273,258,48.9677,60663.169,.38342696,.63061798,.5379214,.4199438,.3061798,.3679775,.005618,203,267,470,219,239,5,3,3,469
"SALINE","CRETE 3",727,18,327,318,52.3945,76913.522,.48005503,.70976615,.4951857,.3603851,.3906465,.2503439,0,249,331,580,256,315,6,2,0,579
"SALINE","DEWITT",544,15,139,304,56.454,76419.285,.5772059,.75735295,.4963235,.2794118,.5147059,.0349265,0,243,199,442,142,291,6,1,0,440
"SALINE","DORCHESTER",691,15,156,408,53.055,81831.214,.51664257,.74240232,.4978292,.2952243,.5180897,.0390738,0,354,252,606,158,458,3,1,1,621
"SALINE","FRIEND 1",828,10,87,294,55.4287,85775.111,.64855075,.80917877,.4963768,.1666667,.6775362,.0144928,0,512,233,745,155,589,2,3,1,750
"SALINE","WILBER 1",1298,16,200,449,53.1672,80348.577,.49383667,.75269645,.4992296,.3020031,.5238829,.0331279,.0007704,577,485,1062,301,770,7,1,3,1082
"SARPY","PRECINCT 1",1453,20,632,540,51.3421,64483.903,.43909153,.68547833,.5519615,.3826566,.3324157,.1865107,.0192705,419,657,1076,612,487,5,9,0,1113
"SARPY","PRECINCT 10",1420,45,388,515,48.4031,64462.534,.42676055,.64014083,.521831,.2528169,.3795775,.1028169,.015493,450,596,1046,491,538,13,5,6,1053
"SARPY","PRECINCT 13",1965,49,791,889,48.0575,119653.5,.52773535,.73282444,.5053435,.2407125,.4234097,.0473282,.0117048,841,891,1732,788,960,19,6,5,1778
"SARPY","PRECINCT 18",1342,33,573,571,51.4821,85739.83,.49776453,.73621458,.5186289,.3368107,.3718331,.1535022,.0044709,518,559,1077,486,589,9,3,2,1089
"SARPY","PRECINCT 19",1621,30,458,698,47.8994,119715.22,.51819867,.73843306,.5175818,.2794571,.4176434,.09562,.0166564,665,763,1428,688,777,10,3,1,1479
"SARPY","PRECINCT 2",1892,30,449,555,53.9519,119458.65,.60676533,.76638478,.5105708,.27537,.4429176,.0565539,.006871,781,855,1636,795,846,12,9,4,1666
"SARPY","PRECINCT 24",1834,36,527,779,52.6041,142694.35,.64067614,.8004362,.5065431,.2115594,.5179935,.0479826,.0087241,889,769,1658,698,947,9,2,7,1663
"SARPY","PRECINCT 3",1787,62,873,830,50.4535,85268.216,.53777277,.72859544,.506995,.2926693,.394516,.0889759,.0100727,650,850,1500,740,751,11,9,5,1516
"SARPY","PRECINCT 4",1722,34,645,700,50.3844,93416.494,.53426248,.75435537,.5063879,.3106852,.3652729,.1492451,.0156794,633,817,1450,718,727,11,6,3,1465
"SARPY","PRECINCT 40",1667,45,695,886,54.2389,139076.67,.62507498,.79604077,.5014997,.2225555,.5506899,.0389922,.0011998,838,615,1453,565,880,10,4,3,1462
"SARPY","PRECINCT 42",1864,60,750,879,51.9227,91555.219,.56384122,.78326178,.5037554,.2435622,.4624464,.0375536,.0037554,764,807,1571,688,875,16,6,5,1590
"SARPY","PRECINCT 46",1460,21,387,997,44.674,91773.767,.45753425,.72054797,.4876712,.2945206,.3856165,.0746575,.0013699,515,791,1306,695,619,7,7,6,1334
"SARPY","PRECINCT 47",1215,33,253,577,49.0642,94072.1,.53991771,.78189301,.491358,.2773663,.418107,.073251,.0049383,490,519,1009,444,586,4,1,2,1037
"SARPY","PRECINCT 5",1420,29,582,592,53.3996,89056.231,.50845069,.72535211,.5260563,.3070422,.3866197,.0992958,.0253521,537,671,1208,612,599,9,3,10,1233
"SARPY","PRECINCT 59",1657,33,451,859,46.9722,145580.16,.61375982,.79239589,.5057333,.2257091,.5027158,.0283645,.0030175,878,741,1619,631,982,12,3,4,1632
"SARPY","PRECINCT 6",1708,52,712,664,52.6708,79404.256,.5005855,.69847775,.5263466,.308548,.3641686,.0679157,.0175644,581,791,1372,680,659,13,9,11,1372
"SARPY","PRECINCT 60",1494,30,482,775,53.6473,150690.93,.63989288,.80187416,.5073628,.1827309,.5749665,.0200803,.0006693,890,582,1472,557,916,5,5,1,1484
"SARPY","PRECINCT 7",1420,43,552,672,51.8028,77899.452,.5049296,.70985913,.515493,.2654929,.3901408,.0521127,.0169014,481,618,1099,553,562,8,3,6,1132
"SAUNDERS","ASHLAND RURAL",1129,24,226,623,52.5624,126461.35,.62090343,.83082372,.4782994,.146147,.6368468,.0079717,.0017715,713,357,1070,292,782,5,1,1,1081
"SAUNDERS","ASHLAND WARD 1",833,27,209,413,50.1393,80726.087,.6122449,.75630254,.5006002,.2016807,.5486194,.0108043,.0012005,412,349,761,262,492,8,3,1,766
"SAUNDERS","ASHLAND WARD 2",923,31,265,522,49.7725,88948.674,.58179849,.76598048,.5417118,.1906826,.524377,.0130011,.0032503,439,367,806,244,550,8,3,3,808
"SAUNDERS","CEDAR BLUFFS",969,19,199,622,52.709,85408.892,.628483,.81011349,.4912281,.1785346,.6501548,.0092879,0,558,275,833,211,620,9,1,2,843
"SAUNDERS","CENTER",523,7,94,329,50.4532,125136.38,.6367113,.80305928,.4646271,.16826,.6959847,.0191205,0,320,158,478,114,364,1,2,3,484
"SAUNDERS","CERESCO",1181,33,273,685,51.0246,93086.159,.6113463,.78154105,.4775614,.19221,.6020322,.0101609,0,610,437,1047,313,721,7,1,1,1043
"SAUNDERS","MALMO",446,6,92,259,51.9372,92707.53,.6659193,.80269057,.4887892,.1816144,.67713,.0067265,0,252,136,388,93,297,3,0,1,394
"SAUNDERS","MARIETTA",533,10,112,347,51.5028,90567.429,.58536583,.78986865,.4896811,.1482176,.684803,.0075047,.0018762,290,169,459,123,343,5,1,0,472
"SAUNDERS","PRAGUE",598,12,101,399,54.5485,84430.351,.66722411,.81438124,.4648829,.1956522,.6571906,.0117057,0,351,153,504,92,400,4,2,2,500
"SAUNDERS","VALPARAISO",911,11,220,552,53.5807,86051.677,.6586169,.81009877,.4621295,.2403952,.571899,.0076839,0,508,278,786,207,582,4,1,2,796
"SAUNDERS","WAHOO RURAL",666,7,100,437,51.8078,106606.07,.65615618,.8048048,.484985,.1201201,.7357357,.021021,.0015015,418,168,586,116,473,4,2,2,597
"SAUNDERS","WAHOO WARD I",1151,19,290,639,51.4718,88635.076,.58905298,.77410948,.497828,.1833189,.6324935,.0199826,0,575,407,982,303,678,7,1,0,989
"SAUNDERS","WAHOO WARD II",886,14,221,557,51.7624,106507.36,.64559817,.81264108,.5022573,.1602709,.7031603,.0112867,0,524,265,789,205,599,5,0,1,810
"SAUNDERS","WAHOO WARD III",783,17,207,458,51.083,79251.789,.59897828,.75351214,.5172414,.1992337,.5925926,.0293742,0,391,285,676,221,450,5,1,2,679
"SAUNDERS","WESTON",562,12,96,359,53.4537,85227.247,.61743772,.80249113,.5,.1708185,.6637011,.0035587,0,343,146,489,89,392,4,2,2,489
"SCOTTS BLUFF","CASTLE ROCK A",236,1,32,175,55.1017,71009.744,.58898306,.79237288,.470339,.1186441,.720339,.0381356,0,151,50,201,29,169,0,0,0,198
"SCOTTS BLUFF","CASTLE ROCK B",141,3,18,105,56.1206,68987.832,.65957445,.79432625,.4822695,.106383,.7730497,.0496454,0,101,23,124,17,108,1,0,0,126
"SCOTTS BLUFF","DEWEY-TABOR",593,7,78,446,54.4469,80443.664,.52951097,.75379425,.4873524,.1298482,.6863406,.0489039,0,376,111,487,69,432,0,0,1,502
"SCOTTS BLUFF","EAST WINTER CREEK",476,5,81,287,54.3655,120314.88,.52731091,.74579829,.5042017,.1428571,.6512605,.0651261,0,276,103,379,87,290,2,0,0,379
"SCOTTS BLUFF","FANNING",715,12,77,555,55.2168,82990.234,.53286713,.74125874,.4965035,.1090909,.7202797,.0517483,0,424,144,568,66,508,1,0,0,575
"SCOTTS BLUFF","FORD A & B",364,3,50,248,52.5467,69484.977,.50549453,.72527474,.5137362,.1401099,.6785714,.0549451,0,216,74,290,43,254,0,0,0,297
"SCOTTS BLUFF","FUNSTON",417,2,59,283,52.1703,102145.28,.52038372,.75299758,.4892086,.1342926,.7026379,.0671463,0,259,81,340,54,288,1,0,0,343
"SCOTTS BLUFF","GERING (RURAL)",584,13,61,372,54.0514,96721.463,.51712328,.74143833,.4828767,.1027397,.7140411,.0342466,0,329,131,460,75,386,4,1,1,467
"SCOTTS BLUFF","GERING I",1413,17,362,914,55.0127,95038.217,.54777068,.73389953,.522293,.1698514,.6602972,.084218,.0007077,775,387,1162,297,857,6,3,2,1165
"SCOTTS BLUFF","GERING II",1211,24,294,647,54.6294,68630.015,.46738234,.66556567,.5400496,.2072667,.5606936,.1147812,.0008258,536,376,912,260,647,2,5,4,918
"SCOTTS BLUFF","GERING III",1037,21,188,405,52.0483,65292.526,.39151397,.59691417,.5409836,.2285439,.5294118,.1967213,.0009643,408,321,729,239,476,6,1,4,726
"SCOTTS BLUFF","GERING IV",1258,19,262,718,52.9761,78012.849,.52782196,.70190781,.5174881,.1915739,.6033387,.1311606,0,618,372,990,256,736,4,7,1,1004
"SCOTTS BLUFF","HIGHLAND",259,1,38,192,55.1158,71671.659,.50193048,.76447874,.4787645,.1428571,.6602316,.034749,0,158,48,206,30,177,0,0,0,207
"SCOTTS BLUFF","KIOWA-LYMAN",427,5,49,294,55.0164,68604.151,.48711944,.69555032,.4800937,.0913349,.6721311,.0843091,0,254,77,331,44,290,1,0,1,336
"SCOTTS BLUFF","MINATARE I & II",343,6,72,168,52.793,49989.848,.42565599,.59475219,.5043732,.2157434,.5043732,.2390671,0,135,116,251,64,184,1,1,1,251
"SCOTTS BLUFF","MITCHELL (RURAL)",439,4,43,216,52.2825,86293.704,.52164006,.69703871,.4897494,.1161731,.6697039,.0432802,0,257,89,346,55,291,2,0,3,351
"SCOTTS BLUFF","MITCHELL I",419,9,83,213,54.4522,60416.611,.47016707,.63961816,.5465394,.2386635,.5608592,.2124105,0,176,125,301,66,229,1,2,0,298
"SCOTTS BLUFF","MITCHELL II",425,6,83,235,52.4906,62360.226,.44705883,.64235294,.4964706,.1858824,.5647059,.1811765,0,199,123,322,66,256,2,1,0,325
"SCOTTS BLUFF","MORRILL",504,11,93,311,56.7579,60753.843,.50992066,.71230161,.5456349,.1626984,.6031746,.1170635,0,250,135,385,80,305,2,3,0,390
"SCOTTS BLUFF","SCOTTSBLUFF 1",1140,20,274,687,56.4434,98068.47,.64649123,.7482456,.5298246,.1578947,.6692982,.0614035,.0035088,643,316,959,249,692,7,1,5,954
"SCOTTS BLUFF","SCOTTSBLUFF 2",965,22,351,579,54.1295,81468.798,.50880831,.70051813,.5357513,.2072539,.5544041,.1740933,.0031088,397,327,724,267,464,4,3,0,738
"SCOTTS BLUFF","SCOTTSBLUFF 3",948,13,238,201,49.4251,48637.5,.25316456,.47890297,.5527426,.3291139,.3396624,.3987342,.0010549,202,298,500,219,281,8,4,2,514
"SCOTTS BLUFF","SCOTTSBLUFF 4",512,7,137,105,48.9473,31095.637,.18945313,.41992188,.5371094,.3984375,.2558594,.5957031,0,83,158,241,124,110,2,1,0,237
"SCOTTS BLUFF","SCOTTSBLUFF 5",830,14,201,428,53.7422,62277.306,.4433735,.67349398,.5301205,.239759,.5096385,.1698795,.0012048,334,251,585,163,414,2,4,1,584
"SCOTTS BLUFF","SCOTTSBLUFF 6",735,15,204,369,50.9088,55011.922,.42585033,.61360544,.5387755,.2285714,.4843538,.1782313,.0040816,302,247,549,164,381,1,0,3,549
"SCOTTS BLUFF","SCOTTSBLUFF 7",905,28,230,439,50.916,62887.669,.39447513,.61878455,.5381215,.2353591,.4839779,.1845304,.0022099,355,300,655,212,440,5,3,1,661
"SCOTTS BLUFF","SCOTTSBLUFF 8",987,8,240,509,59.0884,81229.634,.52988857,.68186426,.5785208,.2026342,.5825735,.0932118,.0010132,484,273,757,229,517,2,2,0,750
"SCOTTS BLUFF","TERRYTOWN I & II",502,16,104,268,53.0837,57233.366,.41235059,.61155379,.5537848,.250996,.5099602,.2011952,.0039841,188,172,360,105,253,1,0,0,359
"SCOTTS BLUFF","WEST WINTER CREEK",799,8,184,525,56.1865,101695.88,.51314145,.7121402,.5181477,.1814768,.6270338,.1038798,.0012516,411,219,630,178,451,2,2,2,635
"SEWARD","B",282,7,52,189,52.7518,87826.324,.65957445,.83333331,.4680851,.2163121,.6028369,.0141844,.0070922,165,69,234,46,187,0,0,2,235
"SEWARD","C",408,8,86,242,51.549,90493.815,.622549,.77696079,.5049019,.25,.6004902,.0122549,0,223,124,347,82,266,0,0,0,348
"SEWARD","E",601,15,105,452,53.1697,81757.088,.64559066,.82695508,.4958403,.1297837,.6688852,.0099834,0,376,153,529,90,437,5,2,2,536
"SEWARD","G",344,5,88,210,55.7442,122805.42,.69186044,.84593022,.4883721,.1918605,.6337209,.0145349,0,202,109,311,86,220,3,0,0,309
"SEWARD","H",882,9,209,534,54.059,126665.53,.65419501,.81405896,.468254,.1984127,.5839002,.0102041,0,475,290,765,203,553,14,1,0,771
"SEWARD","I",833,21,154,545,52.4099,119734.73,.56542617,.79111648,.4789916,.1728691,.6362545,.0096038,0,476,236,712,160,547,6,1,4,718
"SEWARD","J",241,3,39,172,52.9793,101529.17,.63070542,.83817428,.4522822,.1493776,.6929461,.0041494,0,154,65,219,47,171,1,0,0,219
"SEWARD","K",468,12,92,304,53.2179,95983.439,.63247865,.79273504,.5042735,.1880342,.6089743,.0277778,0,276,140,416,93,319,2,0,0,414
"SEWARD","M-BX",428,13,68,291,54.1028,83566.141,.64953274,.79672897,.4556075,.1565421,.6401869,.0070093,0,260,99,359,68,286,8,0,0,362
"SEWARD","M-CO",340,5,55,238,52.5912,93247.554,.59117645,.8029412,.4970588,.1823529,.6382353,.0058824,0,184,91,275,56,213,2,0,3,274
"SEWARD","O-1",591,15,139,399,50.9678,78635.621,.57868022,.78172588,.5042301,.1725888,.6311337,.0270728,0,334,213,547,139,399,7,3,1,549
"SEWARD","O-2",820,13,150,521,50.9732,95125.471,.54390246,.77926826,.497561,.1341463,.6634147,.0182927,0,521,221,742,139,599,5,2,1,746
"SEWARD","S-1",1279,23,335,745,52.0281,105860.42,.70836592,.79437059,.5105551,.1782643,.6340891,.0218921,.0031274,694,435,1129,369,734,11,3,3,1120
"SEWARD","S-2",1238,24,418,745,58.1869,93129.021,.68578351,.7851373,.5500808,.2075929,.6179321,.0113086,.0008078,666,415,1081,337,731,8,0,1,1077
"SEWARD","S-3",961,30,269,564,49.7544,72115.625,.52653486,.73048908,.4807492,.1883455,.5296566,.0218522,.0010406,443,373,816,244,563,7,6,2,822
"SEWARD","S-4",729,11,179,339,50.347,97702.018,.63100135,.76543212,.5048011,.1934156,.6186557,.0274348,0,383,259,642,219,412,5,2,3,641
"SHERIDAN","EAST GORDON",462,9,56,331,57.5671,66227.217,.58441556,.71212119,.504329,.1277056,.6904762,.025974,0,276,99,375,75,290,3,2,1,371
"SHERIDAN","HAYSPRINGS",594,10,74,414,56.7778,67664.186,.55892253,.73569024,.516835,.1245791,.7474747,.0084175,.0084175,360,112,472,67,405,2,1,2,477
"SHERIDAN","MIRAGE FLATS",208,2,17,157,54.3702,72961.487,.58173078,.76442307,.4807692,.0769231,.8028846,.0096154,0,148,26,174,19,158,1,0,0,178
"SHERIDAN","NORTH RUSHVILLE",444,1,46,352,56.6869,70473.765,.5900901,.740991,.4932432,.1081081,.786036,.027027,.0022523,260,73,333,38,295,2,1,0,336
"SHERIDAN","SOUTH RUSHVILLE",338,2,49,241,57.3195,68827.528,.64792901,.80177516,.5295858,.1390533,.7189349,.0207101,0,206,68,274,51,221,0,0,0,272
"SHERIDAN","SOUTH SHERIDAN",326,6,21,281,53.8006,79038.977,.67177916,.82208592,.4570552,.0613497,.8435583,.0214724,0,224,43,267,24,252,2,0,0,278
"SHERIDAN","WEST GORDON",482,9,65,351,54.5904,67240.926,.54771787,.69917011,.5518672,.1410788,.6825726,.0207469,0,266,112,378,75,306,1,1,1,384
"SHERIDAN","WOUNDED KNEE",209,1,12,163,54.9569,87874.786,.67464113,.79425836,.4736842,.0574163,.7990431,.0047847,0,145,28,173,8,166,0,0,0,174
"SHERMAN","ASHTON",284,2,48,204,57.8697,67990.008,.70070422,.82746476,.4683098,.3415493,.584507,.0035211,0,171,58,229,32,198,1,1,0,232
"SHERMAN","CENTRAL LC",269,4,45,145,55.4758,69046.089,.65055764,.80669147,.5130112,.2973978,.6431227,.0074349,0,148,77,225,54,173,0,0,1,228
"SHERMAN","HARRISON",427,7,44,307,55.0023,75561.085,.6088993,.76814991,.4800937,.1124122,.7423888,.0070258,0,273,96,369,44,319,6,3,1,373
"SHERMAN","NORTH LC",354,11,113,226,56.387,70551.298,.62711865,.77401131,.5112994,.299435,.5960452,.019774,0,170,122,292,92,205,0,0,0,297
"SHERMAN","ROCKVILLE",292,3,40,215,52.8219,74291.766,.58904111,.78082192,.479452,.2020548,.650685,.0273973,0,178,75,253,39,212,1,1,0,253
"SHERMAN","SOUTH LC",363,6,53,225,57.3499,70621.97,.61432505,.79063362,.5179063,.2865014,.5867769,.0220386,0,190,96,286,67,230,0,0,0,297
"SIOUX","BOWEN",453,12,48,375,56.6269,75374.198,.6909492,.81677705,.4746137,.0750552,.8432671,.0264901,0,303,75,378,42,336,2,0,0,380
"SIOUX","SHEEP CREEK",340,3,24,267,53.7147,86665.809,.58529413,.72941178,.5088235,.0882353,.7617647,.0235294,0,227,65,292,34,257,2,0,0,293
"STANTON","BUTTERFLY",123,1,13,71,54.8049,83726.516,.81300813,.86178863,.4796748,.0813008,.8211382,.0162602,0,86,25,111,18,95,0,0,0,113
"STANTON","DEWEY",120,3,15,98,52.5167,94305.583,.73333335,.84166664,.5416667,.0833333,.8416666,0,0,83,28,111,14,98,1,0,0,113
"STANTON","DIMICK",103,0,9,66,52.4951,74850.083,.80582523,.86407769,.4951456,.1165049,.7961165,0,0,84,12,96,11,86,0,0,0,97
"STANTON","HAYMOW",259,0,12,57,52.4595,88383.825,.76447874,.83783782,.4980695,.1505792,.7335907,.003861,0,197,37,234,28,208,0,1,0,237
"STANTON","PILGER",346,4,40,210,56.2667,75431.722,.7283237,.79479766,.4595376,.1271676,.7543353,.0115607,0,236,68,304,55,243,1,0,2,301
"STANTON","SPRING BRANCH",1223,20,179,702,51.0295,83779.011,.64840555,.78904331,.4987735,.1537204,.6639411,.0629599,.0008177,74,16,90,10,84,0,0,0,94
